timestamp,machine_status,laser_power_w,gas_pressure_bar,head_height_mm,machine_age,parts_count,fault_next_10min
2025-08-14T14:15:11.301889,Running,1181.5956914295061,6.574589967670628,0.9430963783823586,0.9160118451376079,6,0
2025-08-14T14:15:21.301889,Running,1246.6011776514415,4.768555571290861,1.281159758027898,0.2909178381401186,6,0
2025-08-14T14:15:31.301889,Running,948.0776480024304,7.469502256223349,1.2566709065019657,0.7486080194569492,6,0
2025-08-14T14:15:41.301889,Running,1129.329010534209,4.99463091549484,0.9377866672246061,0.746789611349026,6,0
2025-08-14T14:15:51.301889,Running,722.6274532995952,4.217073232630956,1.1397531166083374,0.8745620408374645,7,0
2025-08-14T14:16:01.301889,Running,715.1180020410006,3.555745150832806,0.9918624119995422,0.13182221778652103,7,0
2025-08-14T14:16:11.301889,Running,759.8205213280461,6.716498104729051,1.1861628518463208,0.7389840039155418,7,0
2025-08-14T14:16:21.301889,Running,1466.5594126980475,6.15145685105433,1.282249302818788,0.286446226882055,7,0
2025-08-14T14:16:31.301889,Running,1372.9855297145455,5.884170212937491,0.43274319902972047,0.8043609156129707,8,0
2025-08-14T14:16:41.301889,Running,1024.6156724792427,5.924063282800043,1.2470955815104046,0.6031071573387257,8,0
2025-08-14T14:16:51.301889,Idle,963.1175056610398,4.4913582518054325,0.9946649451990325,0.7460142802434464,8,0
2025-08-14T14:17:01.301889,Running,1259.731352365073,4.741338695696298,0.9575487731884571,0.9209704724874502,8,0
2025-08-14T14:17:11.301889,Running,644.316327331408,4.198565883743411,0.9213527730508702,0.5911438161109712,8,0
2025-08-14T14:17:21.301889,Idle,1280.9053014577648,3.6739002480511678,0.9725993638386097,0.23674487110439602,8,0
2025-08-14T14:17:31.301889,Running,1019.0023589741097,3.906687611614864,1.2333834215154238,0.051961866465104256,9,0
2025-08-14T14:17:41.301889,Idle,1241.6207042188748,6.617910163085316,1.156993310398219,0.778996354578129,10,0
2025-08-14T14:17:51.301889,Running,908.0715968802828,6.05825308494844,1.0065853270003384,0.13976841095395687,10,0
2025-08-14T14:18:01.301889,Running,861.9964515300364,5.017856318907716,1.1742973381823782,0.2968764745712853,10,0
2025-08-14T14:18:11.301889,Running,1278.8483910188997,6.110349362240408,1.2217567311788309,0.5327222760657402,10,0
2025-08-14T14:18:21.301889,Running,1288.5752546607152,4.028411349206175,1.1457518962167679,0.0950957482299346,10,0
2025-08-14T14:18:31.301889,Idle,1240.7073408680774,5.874728017865417,1.2130496418518188,0.7951148389830859,10,0
2025-08-14T14:18:41.301889,Running,737.033043274231,5.759802445889767,1.1289722056135398,0.46598515298122734,10,0
2025-08-14T14:18:51.301889,Running,1344.9889885520815,3.9789343540044912,0.9468414263600442,0.08770901191076841,10,0
2025-08-14T14:19:01.301889,Running,1318.6932378892286,6.550128588282609,1.0082139763640703,0.364192017772054,11,0
2025-08-14T14:19:11.301889,Running,906.6558582219279,6.418742834709512,1.12119722610116,0.9361399868384622,12,0
2025-08-14T14:19:21.301889,Running,1360.9557280030729,3.9739143088681654,1.2402134716763131,0.6370738839912076,12,0
2025-08-14T14:19:31.301889,Running,1260.319608957057,4.6814361013763595,1.0834192327194205,0.4423141270678932,12,0
2025-08-14T14:19:41.301889,Idle,1303.3600194461962,4.635633751456156,1.2347586318643753,0.10641953187138287,12,0
2025-08-14T14:19:51.301889,Idle,623.1996025635756,4.463312232164588,0.9572087500666541,0.7767679406922186,12,0
2025-08-14T14:20:01.301889,Running,641.3263336115191,5.923700710590911,1.2205927243437662,0.23855282062738847,13,0
2025-08-14T14:20:11.301889,Running,1158.4966271829098,6.851920874621532,0.9160605198188266,0.20178211071905539,13,0
2025-08-14T14:20:21.301889,Idle,724.1703939528727,6.438484367740646,0.9772165963475616,0.27075875131780025,13,0
2025-08-14T14:20:31.301889,Running,633.8804412641337,7.036582845467269,1.1838313140402483,0.17312784642250323,13,0
2025-08-14T14:20:41.301889,Running,1109.1266736862215,5.789652599834549,0.9580521018660199,0.9460244535580951,13,0
2025-08-14T14:20:51.301889,Idle,718.7511919360464,5.533410953787769,1.0616137562963064,0.4741687294826181,13,0
2025-08-14T14:21:01.301889,Running,1088.7900376293026,6.038516469673052,1.064724358634228,0.4087831094286971,13,0
2025-08-14T14:21:11.301889,Running,979.3061400721363,4.402371472816844,1.1289831732488462,0.5657719004319209,13,0
2025-08-14T14:21:21.301889,Running,1039.3155068797437,5.22567278071956,1.1504049923764228,0.3606573344502543,14,0
2025-08-14T14:21:31.301889,Running,1016.2200917924553,6.699481643055346,1.0257802766976805,0.8373823623450686,15,0
2025-08-14T14:21:41.301889,Running,1548.152027356206,4.836520162006183,0.9691977780766375,0.31389336980198923,15,0
2025-08-14T14:21:51.301889,Running,695.7380446919154,4.9596774443130105,1.283371672360389,0.9954644725836371,16,0
2025-08-14T14:22:01.301889,Running,1112.7109076689276,3.542910579902705,0.9836230634408967,0.5250883029672612,17,0
2025-08-14T14:22:11.301889,Running,1271.2557847053708,7.46128665730509,0.9566383554275099,0.4482456132543511,17,0
2025-08-14T14:22:21.301889,Running,720.5383790505921,4.2237066089234725,1.2628414488624862,0.04464908897427888,17,0
2025-08-14T14:22:31.301889,Running,667.2922676455056,4.474669816222854,1.2374353539050165,0.6375887004784591,17,0
2025-08-14T14:22:41.301889,Running,1031.621948209343,4.853825933189304,1.2377915493148746,0.48257250858729395,18,0
2025-08-14T14:22:51.301889,Running,1280.2194390669774,4.8623631823660975,1.0995267834125941,0.5314110410045777,18,0
2025-08-14T14:23:01.301889,Running,871.0845084876839,4.266412038650799,0.909929252719429,0.9274604585040267,18,0
2025-08-14T14:23:11.301889,Running,1162.426772559114,6.035079092277051,1.2927223790170141,0.620357709658044,19,0
2025-08-14T14:23:21.301889,Idle,1225.6041365905417,6.967205753047706,0.9456416284734549,0.7324135029937877,20,0
2025-08-14T14:23:31.301889,Idle,830.5825963903242,6.435013989751665,1.1999934151741074,0.3464928613130488,20,0
2025-08-14T14:23:41.301889,Idle,971.9787649549224,7.411667916295361,1.064630400877624,0.7936821505599726,21,0
2025-08-14T14:23:51.301889,Running,629.5765817609393,4.990809365226937,0.9194793889255405,0.109282291114558,22,0
2025-08-14T14:24:01.301889,Running,1454.388802634905,3.695854839293117,0.5204066672660164,0.6218977733752458,22,0
2025-08-14T14:24:11.301889,Running,1282.22490370553,4.892125693638057,1.2413378684576237,0.29894365111890553,23,0
2025-08-14T14:24:21.301889,Running,667.8492729886104,4.867707754182641,1.187055659056627,0.8074316059762817,23,0
2025-08-14T14:24:31.301889,Running,1398.0640298103337,6.303524040482634,1.1380851361653488,0.392369092921794,23,0
2025-08-14T14:24:41.301889,Running,761.5832301510252,3.570675123999649,1.0813119666000655,0.6345402649517972,24,0
2025-08-14T14:24:51.301889,Running,827.6327000894602,7.087987195091981,0.9940388467522638,0.32534273051667706,24,0
2025-08-14T14:25:01.301889,Running,839.5066332118604,4.465488246506652,1.0289969388674662,0.15544156408342247,25,0
2025-08-14T14:25:11.301889,Running,950.7090068673543,5.405029234346903,1.29788069957401,0.6745974769790241,25,0
2025-08-14T14:25:21.301889,Running,681.5153258516359,6.111688506255994,1.2821397712751246,0.5127320643001113,25,0
2025-08-14T14:25:31.301889,Running,796.8532892039508,3.7621217356735297,1.082047136964705,0.5160878012571124,25,0
2025-08-14T14:25:41.301889,Running,1333.6211112996093,4.328082166099248,0.5524502067438626,0.3941257771780975,25,1
2025-08-14T14:25:51.301889,Running,1224.4649100212673,6.864814824859826,1.0041394173661,0.32249044096772983,25,0
2025-08-14T14:26:01.301889,Running,1344.3076940713204,3.6942771593878323,1.0843078420958265,0.7115580415967778,26,0
2025-08-14T14:26:11.301889,Running,750.6575798490815,3.625134051606578,0.9442517870248813,0.6201492866282963,27,0
2025-08-14T14:26:21.301889,Running,1282.6955674738933,5.976476345707896,0.9650973944419831,0.772937388135284,27,0
2025-08-14T14:26:31.301889,Running,1387.7196268941148,4.946144314556797,1.2252637383280451,0.31839911782845964,27,0
2025-08-14T14:26:41.301889,Running,662.4867144642911,3.61933908039879,1.0385914621628725,0.01903414781748658,28,0
2025-08-14T14:26:51.301889,Running,1312.0155656941565,5.87532219211379,0.9504105366986506,0.14371866145553414,29,0
2025-08-14T14:27:01.301889,Running,613.2638415180455,7.472338327722026,1.1338555336536662,0.12690997551851313,29,0
2025-08-14T14:27:11.301889,Running,1478.7141324057181,5.878270435563458,1.0179020772811052,0.6636210466603519,29,1
2025-08-14T14:27:21.301889,Running,1042.832672071689,5.084666000236996,1.1710483054399177,0.7257696347154339,29,0
2025-08-14T14:27:31.301889,Running,609.9759023529706,6.6841142252415136,1.1080920268183976,0.4079614303605652,29,0
2025-08-14T14:27:41.301889,Running,1369.2397036328261,4.213767047287323,0.9798167971597962,0.8589828605577138,30,0
2025-08-14T14:27:51.301889,Idle,903.2421560298442,5.568077947397716,1.1966865642078939,0.7311359766527954,31,0
2025-08-14T14:28:01.301889,Idle,1238.4779486546663,3.17922463370728,0.9817589468325717,0.7436003651076519,31,0
2025-08-14T14:28:11.301889,Running,1086.9929031185975,5.823957494992203,1.0636559910499188,0.6017747558677085,31,0
2025-08-14T14:28:21.301889,Running,704.8869544209758,4.15148600221822,1.173824829357471,0.3394777542089027,32,0
2025-08-14T14:28:31.301889,Idle,822.4906854971903,4.308352406581912,0.9743064539484348,0.5220123013665123,32,0
2025-08-14T14:28:41.301889,Idle,1122.0153606021306,5.482026226514474,0.9442768296118464,0.25243629054958727,33,0
2025-08-14T14:28:51.301889,Idle,1385.893346483626,7.311996531071926,0.9287288562011538,0.1377935359278052,34,0
2025-08-14T14:29:01.301889,Running,1033.891521841764,4.161245293469165,1.001302189760079,0.16031202498225805,34,0
2025-08-14T14:29:11.301889,Running,923.8839715412271,6.54005988697614,1.2089411950698272,0.2068135275140317,34,0
2025-08-14T14:29:21.301889,Running,1277.1828288543657,4.21796828938435,1.0654271725239879,0.4498592999441262,35,0
2025-08-14T14:29:31.301889,Running,1024.6803154302515,4.493625615462606,0.9979186006200582,0.16125406285192412,35,0
2025-08-14T14:29:41.301889,Running,1023.7965329459984,5.646272054308357,1.0738252338790761,0.13175483289206746,36,0
2025-08-14T14:29:51.301889,Running,1043.5332416319468,4.330869013406157,1.0012738424506407,0.030054578761178785,36,0
2025-08-14T14:30:01.301889,Running,920.3609961962227,5.6275443653842725,0.9748955778461367,0.9886038985195765,36,0
2025-08-14T14:30:11.301889,Idle,873.1096539053822,3.700426758787735,1.0369614707242514,0.7944570304958843,36,0
2025-08-14T14:30:21.301889,Idle,950.3916823362981,6.056054597056658,0.9009235090346969,0.993368498411178,36,0
2025-08-14T14:30:31.301889,Running,1105.8262504241682,5.0717095662809335,1.268740980061998,0.31915649460807005,36,0
2025-08-14T14:30:41.301889,Running,1360.0488756995496,4.870854571019823,0.9708942004997091,0.6780940608798283,37,0
2025-08-14T14:30:51.301889,Running,1393.4461731981025,5.625655246388975,1.1639982875204606,0.30248028113792813,37,0
2025-08-14T14:31:01.301889,Running,1175.826028017237,5.535736607005417,1.2628345307638034,0.41930098792781023,37,0
2025-08-14T14:31:11.301889,Running,673.3789432472054,2.52654684267178,1.162207095337221,0.6629097142100953,37,1
2025-08-14T14:31:21.301889,Running,703.4902427666195,4.600610102406853,0.9554617984933679,0.2835207665992292,37,0
2025-08-14T14:31:31.301889,Running,1362.3379747884526,5.940241931548695,1.0020427724109524,0.6254781569139363,37,0
2025-08-14T14:31:41.301889,Running,920.0491569078042,7.000430453290047,1.1440909777732984,0.44394288639597634,37,0
2025-08-14T14:31:51.301889,Running,1105.7620000918898,4.836445067835022,0.9976820003063553,0.9126718352555361,38,0
2025-08-14T14:32:01.301889,Running,1210.0720735701125,5.422430523769226,1.0825808778057087,0.24022627614900316,38,0
2025-08-14T14:32:11.301889,Running,775.0852870357057,2.536129968529374,1.2442279677177503,0.16769951967778096,39,0
2025-08-14T14:32:21.301889,Running,912.0500721252233,7.494438060047663,0.977036329292364,0.15396358257762643,40,0
2025-08-14T14:32:31.301889,Running,710.3980138783243,6.6629518955839755,1.0082528609083443,0.8848490595063606,40,0
2025-08-14T14:32:41.301889,Running,1041.747942847464,5.5030645963211136,1.1744651662460601,0.6526867348692552,40,0
2025-08-14T14:32:51.301889,Running,1381.3312625732715,4.773305550516081,1.0844835543350295,0.4247769248154559,41,0
2025-08-14T14:33:01.301889,Running,1256.9846292782763,5.1666639921595205,1.0286182728963598,0.7488207796670548,41,0
2025-08-14T14:33:11.301889,Idle,1430.894997908279,4.114102088218456,1.1135360053095842,0.06751848018741502,41,0
2025-08-14T14:33:21.301889,Running,734.4006788622969,4.087454939285617,1.2443203894482144,0.8231246099500947,41,0
2025-08-14T14:33:31.301889,Running,805.9615674591707,6.509315657734211,1.1016714417563256,0.7502659879482331,41,0
2025-08-14T14:33:41.301889,Running,695.1282784271684,3.8439294004437805,0.9705165460088521,0.17534651145392188,41,0
2025-08-14T14:33:51.301889,Running,958.9836057610005,5.071672706788296,1.250033679621633,0.9755956458283996,41,0
2025-08-14T14:34:01.301889,Running,1314.8377411438048,5.765682603238579,1.1203635073961613,0.8285469248387858,41,0
2025-08-14T14:34:11.301889,Running,1206.3282549862884,6.80644593863172,1.1244892271560176,0.385369480857103,41,0
2025-08-14T14:34:21.301889,Running,652.8633687355159,3.504269860090989,0.9849108555362972,0.894511497718781,41,0
2025-08-14T14:34:31.301889,Running,1348.4335550741241,3.73794676873336,0.9860713098514875,0.5857713251547224,41,0
2025-08-14T14:34:41.301889,Running,938.1872274176499,4.20455319669232,0.953876809969339,0.8602818862189409,41,0
2025-08-14T14:34:51.301889,Running,1088.3880538734309,4.321561190689627,1.2553461812251363,0.9296666209195551,41,0
2025-08-14T14:35:01.301889,Running,1281.905854344213,6.51708605975157,1.2279235432952098,0.5260605268860209,41,0
2025-08-14T14:35:11.301889,Idle,1061.4887667980743,6.724763861778901,0.9681364774634076,0.9786341439004389,41,0
2025-08-14T14:35:21.301889,Running,1067.8021622439492,4.012210442191147,1.028434250564742,0.19320832244513053,41,0
2025-08-14T14:35:31.301889,Running,945.2152029498836,6.032596728578838,1.2707077565955973,0.9327796196569825,41,0
2025-08-14T14:35:41.301889,Running,1127.0027278533607,5.717596093519054,1.0282862186776305,0.3457308057626326,42,0
2025-08-14T14:35:51.301889,Running,771.6311780481149,5.750689642299429,1.202215816989371,0.2574223623453714,42,0
2025-08-14T14:36:01.301889,Running,1356.4159128175252,2.238541999323436,0.6230379883667155,0.5789775247502426,42,0
2025-08-14T14:36:11.301889,Running,604.3784870677019,6.6465988499743975,1.0322864266984422,0.8787636197825396,42,0
2025-08-14T14:36:21.301889,Running,997.2723830770253,5.645951695009003,1.2861663813926942,0.9635799122221537,43,0
2025-08-14T14:36:31.301889,Running,680.8849327484679,6.743851608959687,1.0927054205448687,0.5643926803591786,43,0
2025-08-14T14:36:41.301889,Running,694.719266542935,6.679002233670287,0.5561372331301683,0.28439713457340887,43,1
2025-08-14T14:36:51.301889,Running,1134.664592636123,5.006936031499506,1.1474859112678568,0.04009500987277592,43,0
2025-08-14T14:37:01.301889,Running,875.3128624506785,3.887240597219886,1.2789279182918418,0.4049940614958173,43,0
2025-08-14T14:37:11.301889,Idle,1107.3875471733827,5.216104485429651,1.0724305430551753,0.03589888600735891,43,0
2025-08-14T14:37:21.301889,Running,841.4118933575446,7.111956613624547,0.9180458982837114,0.9358741020110806,44,0
2025-08-14T14:37:31.301889,Running,1027.9185223806965,7.162979431514838,1.1269792454197294,0.3972333014728241,44,0
2025-08-14T14:37:41.301889,Running,828.8378414723162,7.3574927795659155,0.9377144213952028,0.8673030405011813,45,0
2025-08-14T14:37:51.301889,Idle,701.5482054327358,6.68315426066788,1.1182702776324192,0.5434955950798607,45,0
2025-08-14T14:38:01.301889,Running,909.0731657785454,4.94639611829065,1.0566027366737725,0.08975323525119527,46,0
2025-08-14T14:38:11.301889,Running,628.1407857475358,4.130093365269918,0.9823279172052031,0.9757360243896606,47,0
2025-08-14T14:38:21.301889,Running,639.2941150000321,4.1144073301510335,0.9253313914810233,0.1951242410923364,47,0
2025-08-14T14:38:31.301889,Running,1240.4668965390802,5.971155634022333,1.24565473167709,0.9488431070057841,47,0
2025-08-14T14:38:41.301889,Idle,902.6478578987321,6.58309285466148,1.116190676868302,0.18280877043097654,47,0
2025-08-14T14:38:51.301889,Running,1177.525423610141,4.175492166450859,1.2746678767460506,0.1879035790364767,47,0
2025-08-14T14:39:01.301889,Running,1395.8519142636867,5.4451224506823275,1.0911786322959325,0.4217660627145613,47,0
2025-08-14T14:39:11.301889,Running,1385.1096810024014,5.376020316050688,1.2587021486362793,0.4755611732329348,48,0
2025-08-14T14:39:21.301889,Running,1110.349395397316,6.9249160151864295,1.152426177148755,0.3476736348359033,48,0
2025-08-14T14:39:31.301889,Running,1249.6983689496474,5.523049258970965,1.1946292372462932,0.45970946445359206,48,0
2025-08-14T14:39:41.301889,Running,1197.8158401536557,7.07875154747126,1.0090345989663567,0.11072425860055435,48,0
2025-08-14T14:39:51.301889,Running,1306.2604528272623,6.542184090919468,1.183263021537054,0.17518056785600367,48,0
2025-08-14T14:40:01.301889,Running,701.8209586632314,5.700958767633031,1.1820112786096773,0.06993163147686121,49,0
2025-08-14T14:40:11.301889,Running,1256.4456661118886,4.4630122848570775,1.0443242245670061,0.1763555764178013,50,0
2025-08-14T14:40:21.301889,Running,818.2434641166685,4.02356132340198,1.0755286807207796,0.302964628837302,51,0
2025-08-14T14:40:31.301889,Running,1114.398738672666,6.968689106426824,1.2995318549334636,0.6135164847298321,51,0
2025-08-14T14:40:41.301889,Running,612.644444352107,5.4088025331316985,1.097725813413847,0.4073623878629723,51,0
2025-08-14T14:40:51.301889,Running,1234.4039831677042,6.891347468894619,1.2979296854483473,0.8729120163870842,51,0
2025-08-14T14:41:01.301889,Running,1351.0442833656307,4.878563546046471,1.12280071275258,0.29629963045348506,52,0
2025-08-14T14:41:11.301889,Running,1267.2967136016864,6.225317890758765,0.9767684645644342,0.17546224657908782,52,0
2025-08-14T14:41:21.301889,Running,1251.579100824747,4.4410255536625804,1.0104829453826265,0.9645188861392017,52,0
2025-08-14T14:41:31.301889,Running,1217.4794745833242,2.771167362055741,1.2340503164322936,0.21307493439900238,52,0
2025-08-14T14:41:41.301889,Running,671.2336040600426,5.080938615035578,1.1988303202519546,0.37154320840636157,52,0
2025-08-14T14:41:51.301889,Idle,1113.8019348543949,6.261607818062005,1.2931948686143628,0.41184344030097375,53,0
2025-08-14T14:42:01.301889,Running,678.2303979563544,5.372925622774336,0.9802249885286216,0.18537527280248567,54,0
2025-08-14T14:42:11.301889,Running,812.8246980973322,4.596537574754434,1.001891340046987,0.13503809605623607,55,0
2025-08-14T14:42:21.301889,Running,628.0934488877333,4.147766280998525,1.155700136142468,0.782905274171724,56,0
2025-08-14T14:42:31.301889,Running,640.4287909200461,6.969694157930334,1.022320091495427,0.6189163811735259,57,0
2025-08-14T14:42:41.301889,Running,952.9781987844465,7.0067125550068114,1.1109830520290236,0.7447709278167541,57,0
2025-08-14T14:42:51.301889,Running,1002.2999495842826,5.521107689172384,1.133057739725815,0.39510183754789086,58,0
2025-08-14T14:43:01.301889,Running,1018.472399423452,4.2541209354966405,1.2180929034330839,0.9606262856288327,58,0
2025-08-14T14:43:11.301889,Running,979.1461901104624,7.44651498745292,0.93752312960309,0.4123749142972246,58,0
2025-08-14T14:43:21.301889,Idle,1306.823869138966,4.705281430650461,1.208077245415142,0.3368565438332687,58,0
2025-08-14T14:43:31.301889,Running,1169.534248470863,5.754092947878149,1.0982420312804573,0.055209956707980457,58,0
2025-08-14T14:43:41.301889,Idle,640.7045876360118,6.498823004178547,1.0030450464728147,0.8666088321536725,58,0
2025-08-14T14:43:51.301889,Running,796.5597943959848,4.422985221068868,0.910872853399034,0.9585152939754523,58,0
2025-08-14T14:44:01.301889,Running,959.6257928988167,6.061756848414565,0.9806139901569533,0.8880586950148697,58,0
2025-08-14T14:44:11.301889,Idle,1322.3141501042269,7.187590025996801,1.0328652190813807,0.16913470738285574,58,0
2025-08-14T14:44:21.301889,Idle,659.2461466952589,4.030168323805654,1.2309018382362946,0.5802402167429431,58,0
2025-08-14T14:44:31.301889,Running,1170.1997550090398,5.289571007168438,1.038425529161894,0.4676524524502125,58,0
2025-08-14T14:44:41.301889,Running,1273.6561214177918,4.8208051823909255,1.17441994780236,0.8564096306557393,58,0
2025-08-14T14:44:51.301889,Running,1327.837298186587,4.680076834849581,1.1275335221537277,0.28983411384949154,58,0
2025-08-14T14:45:01.301889,Running,1154.8323756693758,6.199001425520893,1.1730352488867533,0.07407055273870633,58,0
2025-08-14T14:45:11.301889,Running,1194.3250478864657,4.448248307938653,1.2318999640499646,0.5457982857394634,58,0
2025-08-14T14:45:21.301889,Idle,993.450065130328,5.614630152433164,1.1407987854110118,0.7375151372977258,59,0
2025-08-14T14:45:31.301889,Running,974.6564277554648,7.3487999541388085,0.5295836983001445,0.18088443032209034,60,0
2025-08-14T14:45:41.301889,Running,1055.9863228752263,4.117132501653904,1.276430513905879,0.16736499964417928,60,0
2025-08-14T14:45:51.301889,Running,784.5433002622863,7.1231674116570405,1.1000838597253408,0.7560931477128529,60,0
2025-08-14T14:46:01.301889,Running,810.2970657278261,5.82977896615751,1.2974090092583372,0.9902780870927544,61,0
2025-08-14T14:46:11.301889,Running,1022.8333831539624,6.831348218646049,1.0212808306538368,0.4398090424804667,62,0
2025-08-14T14:46:21.301889,Running,856.68005925375,5.689131364819499,1.124310949824805,0.505502819357067,62,0
2025-08-14T14:46:31.301889,Running,701.7807695134624,4.254848840115677,1.2402083515685431,0.44628233858044153,62,0
2025-08-14T14:46:41.301889,Running,741.6011288970728,6.123491443931362,0.6546376339408266,0.06494677920994363,62,1
2025-08-14T14:46:51.301889,Running,954.281216985522,2.378604175697118,1.2211009000848863,0.8930524847532526,62,0
2025-08-14T14:47:01.301889,Running,1179.8534577974983,5.897707234319741,1.2812593519650104,0.49406360366177704,62,0
2025-08-14T14:47:11.301889,Running,881.7699948520993,6.345637390838969,0.9073751211500776,0.4391785132059347,63,0
2025-08-14T14:47:21.301889,Running,682.2381569157996,5.400089776017443,1.1413623829950434,0.2455660388094516,63,0
2025-08-14T14:47:31.301889,Running,1528.9057890330243,3.1249624727069456,0.9805393276210861,0.9295729155672217,64,0
2025-08-14T14:47:41.301889,Running,662.5249119083106,6.899156791220145,1.1455313023236047,0.614736744188289,65,0
2025-08-14T14:47:51.301889,Running,1183.8246136350335,6.895913690499416,1.0889874710257952,0.5098303660570493,65,0
2025-08-14T14:48:01.301889,Running,775.6636737616731,5.3556891444402,1.2770273601257351,0.7341463457609181,66,0
2025-08-14T14:48:11.301889,Running,1094.9284895490541,7.206681952325128,1.0031576036591177,0.6929265905858549,66,0
2025-08-14T14:48:21.301889,Running,656.9955818932729,5.401222471534417,1.2015082718575822,0.28512240041518877,67,0
2025-08-14T14:48:31.301889,Running,1362.3801292480828,6.103178358870947,0.9463595461276998,0.8850929882268007,67,0
2025-08-14T14:48:41.301889,Running,829.2750119310506,4.059150361879473,1.0764309718469138,0.4143537719943613,67,0
2025-08-14T14:48:51.301889,Running,1121.0679989920372,3.934667883217074,0.9055109421176202,0.24829424788529275,67,0
2025-08-14T14:49:01.301889,Running,1074.8124739537539,3.5873255665832464,1.1060533507384755,0.34483125939883785,68,0
2025-08-14T14:49:11.301889,Running,1081.0982102490784,6.555376269153433,1.0139230354599558,0.7875555848632168,68,0
2025-08-14T14:49:21.301889,Running,1037.5902300625746,2.6525079315243842,1.0345143321709447,0.9876474477564617,69,0
2025-08-14T14:49:31.301889,Running,704.7370497171993,3.7068859666655642,1.2781666289759794,0.2658094132750657,70,0
2025-08-14T14:49:41.301889,Running,1376.9081214418625,4.535342548949599,1.1018180958815749,0.8595307918093252,70,0
2025-08-14T14:49:51.301889,Running,1381.2216531321164,4.245933179023456,1.0205602546880743,0.031069600069839942,70,0
2025-08-14T14:50:01.301889,Running,810.7803425514542,4.920871336484799,1.039544260818559,0.7167517501636094,70,0
2025-08-14T14:50:11.301889,Running,1320.073022514946,4.8706011841345624,0.9155917510149282,0.4946002239744529,70,0
2025-08-14T14:50:21.301889,Running,1349.525830504763,5.926128401631779,1.1841436768091318,0.7135866099074174,70,0
2025-08-14T14:50:31.301889,Running,742.3299906369156,5.952437675976558,0.9056498933907297,0.9276684024542216,70,0
2025-08-14T14:50:41.301889,Running,626.2479995981829,4.617419248774917,0.9771766945973929,0.3786209274345186,70,0
2025-08-14T14:50:51.301889,Running,761.6914401251732,6.526597709666461,1.296323906220449,0.928526175057329,71,0
2025-08-14T14:51:01.301889,Running,1275.4178860659556,7.0820183087875375,1.0737396992901183,0.7668755681071976,71,0
2025-08-14T14:51:11.301889,Idle,1216.0725745270956,3.873083621297309,1.1624918592420004,0.03417941092826016,72,0
2025-08-14T14:51:21.301889,Running,820.7390736326506,5.156710086370682,0.9169831811312393,0.44821608757116616,73,0
2025-08-14T14:51:31.301889,Running,1314.9945029730177,5.2038838592513965,1.0311230882775944,0.502512049335146,73,0
2025-08-14T14:51:41.301889,Running,1052.6321754992725,5.153632977559434,1.2295649444203187,0.25672176153516624,74,0
2025-08-14T14:51:51.301889,Running,1021.1680725080109,4.179914084783142,1.227290941050903,0.5841621491832959,74,0
2025-08-14T14:52:01.301889,Running,647.0788298659454,5.891424132824815,1.2263604861852377,0.06752731441805337,74,0
2025-08-14T14:52:11.301889,Idle,1315.7828653717854,4.243897679502837,1.0293063537460418,0.587634974653043,74,0
2025-08-14T14:52:21.301889,Idle,964.2816971547898,6.990126996593993,1.0929504018516458,0.9223576385460033,75,0
2025-08-14T14:52:31.301889,Running,884.1319095950975,5.309800939339032,1.0664646720269164,0.19004521595959667,75,0
